Al2O3_Bauxite;Fe2O3_Bauxite;T-SiO2_Bauxite;R-SiO2_Bauxite;TiO2_Bauxite;LOI_Bauxite;THA_Bauxite;Average_MC_RM;F-NaOH_Spend_Liquor;A/C_Spend_Liquor;SC_Spend_Liquor;F-NaOH_SLE_Outlet;A/C_SLE_Outlet;F-NaOH_BDH-P-102;A/C_BDH-P-102;F-NaOH_BOS;A/C_BOS;SiO2_BOS;SC_BOS;F-NaOH_PFS_Filtrate;A/C_PFS_Filtrate;F-NaOH_Pregnant_Liquor;A/C_Pregnant_Liquor;Na2CO3_Pregnant_Liquor;F/T-NaOH_Pregnant_Liquor
48.2012;14.3032;11.632;4.422;1.1784;24.2938;41.32418;12.78;151.7;0.42;1.64;169.7;0.456;153.8;0.428;150.6;0.79;0.434;31.93;150.6;0.79;157;0.778;40.2;80.74783462
48.2012;14.3032;11.632;4.422;1.1784;24.2938;41.32418;13.79;144.2;0.45;6.11;144.2;0.474;160.1;0.417;150.6;0.813;;31.26;158;0.786;155.9;0.813;40;80.7122157
48.2012;14.3032;11.632;4.422;1.1784;24.2938;41.32418;12.97;144.2;0.563;3.21;140;0.455;140.5;0.447;144.2;0.837;0.488;32.67;132.6;0.825;139.5;0.819;35.8;80.71750892
48.2012;14.3032;11.632;4.422;1.1784;24.2938;41.32418;14.87;143.2;0.437;6.39;138.9;0.446;137.9;0.436;138.4;0.837;;42.26;140.5;0.612;145.3;0.742;37.2;80.75219908
48.2012;14.3032;11.632;4.422;1.1784;24.2938;41.32418;13.42;136.8;0.445;5.43;164.4;0.415;150.6;0.424;146.4;0.815;0.244;38.13;150.6;0.737;147.4;0.806;37.8;80.72563344
48.2012;14.3032;11.632;4.422;1.1784;24.2938;41.32418;14.43;146.6;0.427;7.8;173.9;0.437;151.7;0.429;148.5;0.814;0.442;39.68;140;0.804;143.2;0.815;36.7;80.74090012
49.2004;15.0953;8.5522;4.9772;1.1019;25.705;41.610501;7.02;147.4;0.424;197.52;187.7;0.394;152.7;0.437;145.3;0.814;0.362;16.67;132.6;0.837;140;0.882;35.9;80.73891466
49.2004;15.0953;8.5522;4.9772;1.1019;25.705;41.610501;15.925;148.5;0.421;0.88;171.8;0.47;147.4;0.473;148.5;0.835;0.393;43.67;135.8;0.852;150.6;0.782;38.6;80.73193584
49.2004;15.0953;8.5522;4.9772;1.1019;25.705;41.610501;13.915;148.5;0.428;5.6;173.9;0.467;151.7;0.446;146.4;0.801;0.516;52.33;136.8;0.811;136.8;0.811;;100
49.2004;15.0953;8.5522;4.9772;1.1019;25.705;41.610501;13.985;148.8;0.443;4.53;175.5;0.46;153.3;0.448;140;0.85;0.591;56.18;140;0.756;144.4;0.816;37;80.74424082
49.2004;15.0953;8.5522;4.9772;1.1019;25.705;41.610501;15.325;150.4;0.435;4.5;174.9;0.437;150.4;0.435;144.8;0.829;0.514;34.33;132.5;0.835;144.8;0.791;36;81.31377811
49.2004;15.0953;8.5522;4.9772;1.1019;25.705;41.610501;;144.8;0.433;5.77;144.8;0.433;144.8;0.433;151.5;0.594;0.3;11.26;139.2;0.607;144.8;0.603;36;81.29552561
49.2004;15.0953;8.5522;4.9772;1.1019;25.705;41.610501;18.205;142.6;0.459;10.52;163.7;0.446;145.9;0.467;149.3;0.826;0.637;53.44;134.8;0.793;137;0.808;34;81.35321725
49.2004;15.0953;8.5522;4.9772;1.1019;25.705;41.610501;17.48;141.5;0.43;21.74;;;151.5;0.413;143.7;0.821;0.385;33.87;133.7;0.805;142.6;0.804;35.4;81.34419318
49.2004;15.0953;8.5522;4.9772;1.1019;25.705;41.610501;15.355;139.2;0.437;1.91;172.6;0.441;154.8;0.421;140.3;0.86;;;133.7;0.825;140.3;0.813;;
49.2004;15.0953;8.5522;4.9772;1.1019;25.705;41.610501;15.925;143.7;0.427;1.9;167.1;0.449;149.3;0.43;137;0.849;;24.53;141.5;0.449;147;0.791;36.5;81.33664232
48.4725;15.7451;9.0473;4.25;1.48235;24.9369;41.563235;;149.7;0.502;6.95;;;;;;;;;144.4;0.611;;;;
48.4725;15.7451;9.0473;4.25;1.48235;24.9369;41.563235;15.97;149.7;0.5;9.33;;;151.8;0.485;152.8;0.833;0.519;37.16;142.8;0.797;151.8;0.784;39.2;80.58670981
48.4725;15.7451;9.0473;4.25;1.48235;24.9369;41.563235;14.64;148.6;0.508;1.47;;;148.6;0.508;142.3;0.875;0.506;34.65;136;0.842;147;0.825;37.9;80.62415601
48.4725;15.7451;9.0473;4.25;1.48235;24.9369;41.563235;16.78;149.7;0.504;2.2;;;158.1;0.467;152.8;0.828;;;131.8;0.853;158.1;0.801;40.8;80.59805667
48.4725;15.7451;9.0473;4.25;1.48235;24.9369;41.563235;14.95;150.7;0.511;6.87;;;159.2;0.497;150.7;0.857;;36.29;146.5;0.806;156;0.761;40.2;80.62329844
48.4725;15.7451;9.0473;4.25;1.48235;24.9369;41.563235;16.46;164.4;0.443;5.42;;;160.2;0.484;160.2;0.777;0.511;56.22;148.6;0.838;159.2;0.777;41.1;80.5877286
48.4725;15.7451;9.0473;4.25;1.48235;24.9369;41.563235;;151.3;0.493;1.4;;;150.7;0.486;159.2;0.497;;;153.9;0.538;160.2;0.538;41.3;80.59281443
48.4725;15.7451;9.0473;4.25;1.48235;24.9369;41.563235;16.3;147.6;0.502;5.59;147.6;0.508;151.3;0.495;147.6;0.856;0.562;39.83;140.7;0.825;149.7;0.812;38.6;80.61947032
48.4725;15.7451;9.0473;4.25;1.48235;24.9369;41.563235;;149.7;0.511;7.76;;;153.9;0.497;152.8;0.835;0.452;37.94;143.4;0.813;150.7;0.808;38.9;80.59753534
52.05;16;10.98;5.55;1.51;24.86;43.7115;16.61;160.2;0.507;3.13;189.7;0.506;161.3;0.494;158.1;0.851;0.496;56.75;149.7;0.842;155;0.841;40;80.60329767
52.05;16;10.98;5.55;1.51;24.86;43.7115;15.28;148.7;0.511;1.33;183.2;0.5;155.1;0.49;146.5;0.872;0.537;55.38;136.8;0.839;136.8;0.883;35.3;80.62005699
52.05;16;10.98;5.55;1.51;24.86;43.7115;;;;;;;;;;;;;;;;;;
52.05;16;10.98;5.55;1.51;24.86;43.7115;;;;;;;;;;;;;;;;;;
48.62;14.47;12.34;4.13;1.31;24.37;42.0304;;;;;;;;;;;;;;;;;;
48.62;14.47;12.34;4.13;1.31;24.37;42.0304;;;;;;;;;;;;;;;;;;
48.62;14.47;12.34;4.13;1.31;24.37;42.0304;;;;;;;;;;;;;;;;;;
48.62;14.47;12.34;4.13;1.31;24.37;42.0304;15.83;156.2;0.411;1.33;258;0.424;160.5;0.407;159.5;0.772;0.3;5.61;143.3;0.757;149.8;0.717;38.6;80.62311893
48.62;14.47;12.34;4.13;1.31;24.37;42.0304;15.42;144.4;0.434;4.36;115.3;0.438;151.9;0.43;150.8;0.844;0.39;45.56;134.7;0.864;145.4;0.858;37.5;80.62189104
48.62;14.47;12.34;4.13;1.31;24.37;42.0304;16.62;142.2;0.481;3.23;161.6;0.466;147.6;0.449;140.1;0.853;0.38;51.8;130.4;0.88;135.7;0.81;35;80.62193036
48.62;14.47;12.34;4.13;1.31;24.37;42.0304;16.82;146.7;0.442;13.44;142.2;0.474;149.8;0.446;151.9;0.8;0.406;49.33;130.4;0.779;154.1;0.779;39.7;80.63094281
47.87655;14.60585;10.42672;3.2765;1.4376;25.32625;42.1798175;15.295;148.7;0.446;17.6;154.1;0.471;158.4;0.382;141.1;0.847;0.588;53.72;142.2;0.781;153;0.781;39.5;80.59068791
47.87655;14.60585;10.42672;3.2765;1.4376;25.32625;42.1798175;15.18;159.5;0.406;7.07;140.1;0.417;153;0.44;150.8;0.754;0.439;51.31;137.9;0.798;145.4;0.782;37.5;80.61427769
47.87655;14.60585;10.42672;3.2765;1.4376;25.32625;42.1798175;13.9;137.4;0.458;2.16;178.8;0.427;144.4;0.441;143.3;0.818;0.331;45.81;134.1;0.731;142.8;0.806;36.8;80.63364374
47.87655;14.60585;10.42672;3.2765;1.4376;25.32625;42.1798175;14.66;136.8;0.45;0.85;144.9;0.416;150.8;0.401;142.2;0.792;0.321;41.7;132;0.737;134.1;0.774;34.6;80.61195592
47.87655;14.60585;10.42672;3.2765;1.4376;25.32625;42.1798175;14.52;136.8;0.452;0.61;104.5;0.422;150.8;0.406;142.2;0.828;0.398;47.67;121.7;0.804;141.1;0.83;36.4;80.61682241
47.87655;14.60585;10.42672;3.2765;1.4376;25.32625;42.1798175;14.635;135.7;0.455;3.57;;;146.5;0.418;148.7;0.843;0.465;20.1;135.7;0.82;144.4;0.812;37.2;80.63975261
47.87655;14.60585;10.42672;3.2765;1.4376;25.32625;42.1798175;16.27;134.7;0.455;2.86;;;142.2;0.42;141.1;0.849;0.401;61.83;132.5;0.824;136.8;0.798;35.3;80.611009
47.87655;14.60585;10.42672;3.2765;1.4376;25.32625;42.1798175;;133.6;0.455;6.27;;;148.7;0.405;137.9;0.823;0.447;40.97;135.2;0.811;135.7;0.8;35;80.62085741
47.87655;14.60585;10.42672;3.2765;1.4376;25.32625;42.1798175;16.535;125;0.443;7.93;;;139;0.418;135.7;0.899;0.411;47.32;128.2;0.839;136.8;0.825;35.3;80.61388398
47.87655;14.60585;10.42672;3.2765;1.4376;25.32625;42.1798175;15.155;133.6;0.471;1.21;224.1;0.509;144.4;0.421;140.1;0.837;;51.3;177.8;0.429;146.5;0.822;37.8;80.60930565
47.87655;14.60585;10.42672;3.2765;1.4376;25.32625;42.1798175;;140.1;0.434;0.14;183.2;0.426;145.4;0.425;134.7;0.858;;;134.7;0.798;129.3;0.832;33.3;80.65734304
47.59885;16.2174;10.15035;4.30815;1.49215;25.1956;40.5565195;15.64;155.8;0.466;5.87;109.5;0.452;156.8;0.456;152.6;0.862;0.442;20.71;144.2;0.818;153.7;0.808;41.4;79.75204395
47.59885;16.2174;10.15035;4.30815;1.49215;25.1956;40.5565195;15.245;156.1;0.48;4.15;172.8;0.479;151.9;0.469;151.9;0.838;0.501;55.25;154;0.816;149.8;0.829;40.3;79.78110066
49.08315;14.7402;11.32775;5.42055;1.30395;24.66375;41.0721315;14.75;152.9;0.462;5.4;176;0.461;150.8;0.465;146.6;0.854;0.488;51.6;140.4;0.851;145.6;0.845;39.2;79.76976139
49.08315;14.7402;11.32775;5.42055;1.30395;24.66375;41.0721315;;142.5;0.463;2.18;121.5;0.418;148.7;0.465;161.3;0.49;0.56;3.61;148.7;0.585;156.1;0.584;42;79.75134203
49.08315;14.7402;11.32775;5.42055;1.30395;24.66375;41.0721315;17.03;147.7;0.455;4.56;147.7;0.462;150.8;0.459;151.9;0.758;0.442;43.8;143.5;0.813;150.8;0.801;40.6;79.76228116
49.08315;14.7402;11.32775;5.42055;1.30395;24.66375;41.0721315;17.505;151.9;0.451;15.5;174.9;0.953;149.8;0.456;145.1;0.838;0.465;40.94;134.1;0.808;141.9;0.809;38.2;79.7702419
50.14;13.56;10.31;5.68;1.29;1.31;42.0284;25.55;149.3;0.466;2.1;176.5;0.459;152.4;0.455;148.2;0.81;0.401;44.92;140.4;0.176;150.3;0.811;40.5;79.74625112
50.14;13.56;10.31;5.68;1.29;1.31;42.0284;13.96;148.7;0.469;2.8;127.8;0.469;158.2;0.458;150.8;0.808;0.398;32.53;138.3;0.509;146.6;0.501;39.5;79.71762525
50.14;13.56;10.31;5.68;1.29;1.31;42.0284;16.55;156.1;0.464;7.73;146.6;0.462;148.7;0.452;151.9;0.789;0.398;42.86;140.4;0.716;149.8;0.695;40.3;79.76749854
50.14;13.56;10.31;5.68;1.29;1.31;42.0284;16.27;146.2;0.445;18.25;170.4;0.428;148.3;0.439;141;0.835;0.421;53.27;129.4;0.805;130.4;0.828;33.5;80.70408631
50.14;13.56;10.31;5.68;1.29;1.31;42.0284;15.27;169.4;0.375;7;180.9;0.44;152.5;0.437;147.3;0.849;0.498;64.74;136.7;0.819;146.2;0.823;37.6;80.67258963
47.80375;13.6293;9.44475;3.52225;1.19985;25.6049;41.9905475;14.64;145.2;0.434;1.59;190.4;0.419;154.6;0.411;143.1;0.801;0.455;48.07;136.7;0.788;143.1;0.794;36.8;80.67285423
47.80375;13.6293;9.44475;3.52225;1.19985;25.6049;41.9905475;15.265;144.1;0.434;4.81;184.1;0.433;149.4;0.422;138.9;0.878;0.511;47.52;139.9;0.83;148.3;0.85;38.1;80.69438607
47.80375;13.6293;9.44475;3.52225;1.19985;25.6049;41.9905475;15.1;142;0.44;1.67;;;152.5;0.41;147.3;0.76;0.493;37.21;131.5;0.765;142;0.734;36.5;80.67640354
47.80375;13.6293;9.44475;3.52225;1.19985;25.6049;41.9905475;12.74;153.6;0.383;5.87;;;151.5;0.399;148.3;0.846;0.259;39.05;134.6;0.805;143.1;0.801;36.8;80.67356474
47.80375;13.6293;9.44475;3.52225;1.19985;25.6049;41.9905475;17.24;142;0.459;4.42;;;158.8;0.397;157.7;0.829;0.514;46.44;142;0.822;152.5;0.82;39.3;80.629616
47.80375;13.6293;9.44475;3.52225;1.19985;25.6049;41.9905475;;140.9;0.462;4.33;;;147.2;0.417;140.9;0.858;0.501;45.11;132.5;0.833;145.1;0.822;37.4;80.63017457
47.80375;13.6293;9.44475;3.52225;1.19985;25.6049;41.9905475;;148.3;0.464;2.93;;;153.5;0.448;152.5;0.837;0.506;59.85;133.5;0.858;149.3;0.802;38.5;80.61712566
50.0986;14.1391;9.0703;3.9508;1.4282;25.0575;43.750379;16.39;144.4;0.474;6.36;;;161.3;0.456;143.4;0.841;0.473;45.08;141.2;0.821;150.7;0.814;38.9;80.59811598
50.0986;14.1391;9.0703;3.9508;1.4282;25.0575;43.750379;15.305;147.6;0.552;2.91;;;166.5;0.436;153.9;0.848;0.488;17.94;142.3;0.789;150.7;0.828;38.9;80.59947066
48.8404;13.98;10.065;1.9854;1.2755;24.80125;44.619022;15.84;152.8;0.485;3.6;;;157.1;0.482;153.9;0.845;0.447;36.07;139.1;0.833;152.8;0.823;39.4;80.61858734
48.8404;13.98;10.065;1.9854;1.2755;24.80125;44.619022;17.59;146.5;0.567;3.88;;;148.6;0.492;147.6;0.87;0.542;34.67;136;0.845;139.1;0.86;35.9;80.61258266
48.8404;13.98;10.065;1.9854;1.2755;24.80125;44.619022;17.95;148.6;0.502;6.69;;;151.8;0.495;150.7;0.845;;46.38;141.2;0.832;151.8;0.829;39.2;80.59103522
48.8404;13.98;10.065;1.9854;1.2755;24.80125;44.619022;16.91;150.7;0.513;2.39;;;155;0.489;151.8;0.85;;39.94;137;0.815;146.5;0.82;37.8;80.6091067
48.8404;13.98;10.065;1.9854;1.2755;24.80125;44.619022;15.31;150.7;0.502;2.39;;;151.8;0.482;149.7;0.841;0.519;40.32;139.1;0.799;147.6;0.821;38.1;80.60036034
48.8404;13.98;10.065;1.9854;1.2755;24.80125;44.619022;1.44;152.8;0.495;0.45;;;151.8;0.509;149.7;0.792;0.503;41.94;147.6;0.778;149.7;0.806;38.6;80.61888646
48.8404;13.98;10.065;1.9854;1.2755;24.80125;44.619022;17.35;155;0.462;4.19;;;160.2;0.463;146.5;0.83;;51.2;149.7;0.732;155;0.761;40;80.59577011
48.4725;15.7451;9.0473;4.25;1.48235;24.9369;41.563235;18.47;145.5;0.517;12.79;;;159.2;0.44;153.9;0.811;;58.15;147.6;0.754;150.7;0.783;38.9;80.59511566
48.4725;15.7451;9.0473;4.25;1.48235;24.9369;41.563235;16.72;151;0.5;0.65;;;155.5;0.468;147.6;0.853;0.534;41.47;144.4;0.806;151.3;0.806;39;80.62429618
48.4725;15.7451;9.0473;4.25;1.48235;24.9369;41.563235;;151.8;0.509;1.09;;;;;;;;;147.6;0.7;;;;
49.0102;17.7007;9.573;5.2733;1.4365;25.9731;40.712664;;150;0.423;7.11;167.3;0.379;150;0.426;163;0.421;0.508;2.97;142.4;0.684;148.9;0.692;37.7;80.95853225
49.0102;17.7007;9.573;5.2733;1.4365;25.9731;40.712664;13.3;168.3;0.478;1.2;;;169.4;0.487;155.4;0.763;;54;188.9;0.483;181.3;0.415;;100
49.0102;17.7007;9.573;5.2733;1.4365;25.9731;40.712664;14.275;151.1;0.409;4;161.9;0.43;151.1;0.409;145.7;0.849;;41.19;140.3;0.801;148.9;0.796;37.7;80.96852914
49.0102;17.7007;9.573;5.2733;1.4365;25.9731;40.712664;;152.2;0.413;1.41;174.8;0.428;154.3;0.424;148.9;0.817;0.42;45.07;141.4;0.802;151.1;0.795;38.5;80.84643864
49.0102;17.7007;9.573;5.2733;1.4365;25.9731;40.712664;14.43;157.6;0.419;2.15;172.7;0.43;154.3;0.428;153.2;0.801;0.427;51.6;253.6;0.794;155.4;0.809;39.5;80.8919015
50.1999;16.9402;7.2122;4.8773;1.3191;26.8619;42.440159;16.835;154.3;0.424;0.06;177;0.437;157.6;0.435;155.4;0.823;0.46;30.71;143.5;0.815;155.4;0.819;;100
50.1999;16.9402;7.2122;4.8773;1.3191;26.8619;42.440159;16.695;152.2;0.437;0.55;169.4;0.447;154.3;0.444;154.3;0.848;0.462;47.65;136;0.819;148.9;0.817;37.7;80.97054647
50.1999;16.9402;7.2122;4.8773;1.3191;26.8619;42.440159;16.695;152.2;0.454;3.62;179.1;0.455;147.8;0.429;146.8;0.864;0.562;39.48;140.3;0.841;154.3;0.775;39.1;80.94793525
50.1999;16.9402;7.2122;4.8773;1.3191;26.8619;42.440159;12.395;152.2;0.434;3.62;170.5;0.444;147.8;0.457;150;0.794;;58.67;147.8;0.739;146.8;0.815;37.2;80.95524562
50.1999;16.9402;7.2122;4.8773;1.3191;26.8619;42.440159;;148.9;0.453;2.09;;;150;0.454;158.6;0.468;;3.09;146.8;0.544;154.3;0.571;39.1;80.92897826
48.9338;16.2739;7.95425;3.30195;1.1461;25.3737;42.9596285;13.635;152.4;0.422;16.29;152.4;0.442;150.3;0.432;147.1;0.725;0.37;40.38;140.8;0.79;150.3;0.78;38;80.99353599
48.9338;16.2739;7.95425;3.30195;1.1461;25.3737;42.9596285;17.46;144.5;0.432;2.75;;;146.6;0.425;142.9;0.848;0.4995;56.47;133.3;0.807;143.9;0.8;36.4;80.98936664
48.9338;16.2739;7.95425;3.30195;1.1461;25.3737;42.9596285;;146;0.43;1.05;;;147.1;0.444;155.6;0.508;0.304;15.73;138.6;0.787;143.9;0.798;38.7;79.78793418
48.9338;16.2739;7.95425;3.30195;1.1461;25.3737;42.9596285;17.21;147.1;0.444;0.12;196.8;0.434;155.6;0.443;155.6;0.805;0.457;51.26;139.7;0.788;150.3;0.786;38;80.99410636
48.9338;16.2739;7.95425;3.30195;1.1461;25.3737;42.9596285;15.905;154.5;0.456;0.97;194.7;0.457;159.8;0.456;159.8;0.837;0.535;48.94;146;0.62;153.5;0.678;38.8;80.98692337
48.9338;16.2739;7.95425;3.30195;1.1461;25.3737;42.9596285;14.49;152.4;0.386;3.9;;;153.5;0.397;148.2;0.781;;35.55;134.4;0.793;145;0.826;36.7;80.98005308
48.9338;16.2739;7.95425;3.30195;1.1461;25.3737;42.9596285;14.79;145;0.458;0.76;169.3;0.416;160.9;0.378;147.1;0.838;;50;133.3;0.826;150.3;0.786;38;80.99410636
49.5031;17.5276;9.6052;5.8306;1.167;25.2712;40.635218;17.655;139.7;0.432;3.85;173.6;0.403;149.2;0.401;133.3;0.811;;60.4;131.2;0.763;137.6;0.768;34.8;80.99317253
49.5031;17.5276;9.6052;5.8306;1.167;25.2712;40.635218;15.36;280.5;0.118;6.52;177.8;0.459;156.6;0.414;153.5;0.829;0.463;48.32;137.6;0.804;151.3;0.784;38.3;80.96998526
49.5031;17.5276;9.6052;5.8306;1.167;25.2712;40.635218;;148.2;0.497;0.47;177.8;0.459;148.2;0.437;142.9;0.81;0.404;43.8;137.6;0.746;146;0.721;37;80.94505843
49.5031;17.5276;9.6052;5.8306;1.167;25.2712;40.635218;15.605;147.3;0.429;1.32;170.5;0.445;147.3;0.429;147.3;0.822;0.386;32.53;142.1;0.811;149.5;0.775;;100
48.8643;15.9906;10.818;4.438;1.4611;24.0069;41.71705;13.945;146.3;0.45;5.33;175.8;0.431;154.7;0.425;151.6;0.826;0.413;40.19;138.9;0.815;149.5;0.799;40.2;79.78791968
48.8643;15.9906;10.818;4.438;1.4611;24.0069;41.71705;;152.6;0.448;4.39;83.1;0.468;149.5;0.458;162.1;0.455;0.416;55.94;151.6;0.51;161;0.5;43.4;79.70348379
48.8643;15.9906;10.818;4.438;1.4611;24.0069;41.71705;14.72;140;0.47;25.81;181;0.454;153.7;0.404;150.5;0.86;0.383;16.17;136.8;0.865;146.3;0.849;39.4;79.76382864
48.8643;15.9906;10.818;4.438;1.4611;24.0069;41.71705;;154.7;0.442;4.39;185.2;0.443;150.5;0.441;147.3;0.832;0.437;54.92;145.2;0.638;147.3;0.697;39.7;79.73185722
48.8643;15.9906;10.818;4.438;1.4611;24.0069;41.71705;16.59;148.4;0.454;7.1;140;0.451;150.5;0.455;146.3;0.835;0.465;45.08;151.6;0.701;146.3;0.691;39.4;79.74739363
48.8643;15.9906;10.818;4.438;1.4611;24.0069;41.71705;16.1;152.6;0.462;2.57;187.3;0.399;140;0.496;143.1;0.857;0.427;44.67;136.8;0.823;144.2;0.814;38.8;79.77937622
48.8643;15.9906;10.818;4.438;1.4611;24.0069;41.71705;17.085;150.5;0.462;2.65;195.8;0.446;155.8;0.439;152.6;0.838;0.452;44.6;144.2;0.803;150.5;0.797;40.5;79.77164302
48.8643;15.9906;10.818;4.438;1.4611;24.0069;41.71705;15.29;162.1;0.451;2.56;190.5;0.456;157.9;0.45;152.6;0.841;0.465;43.33;152.6;0.635;153.7;0.76;41.4;79.74728945
48.8643;15.9906;10.818;4.438;1.4611;24.0069;41.71705;;161;0.467;9.87;93.7;0.483;157.9;0.463;157.9;0.61;0.429;10.56;141;0.787;148.4;0.794;40;79.73949286
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;;;;;;;;;;;;;;;;;;
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;;;;;;;;;;;;;;;;;;
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;;;;;;;;;;;;;;;;;;
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;;118.1;0.437;0.24;115.9;0.436;143.6;0.412;121.3;0.442;0.321;0.06;112.7;0.448;119.1;0.433;30.1;80.97874779
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;16.43;150;0.337;4.27;145.7;0.336;148.9;0.336;151;0.696;;;141.5;0.523;160.6;0.391;40.6;80.95602517
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;15.915;136.1;0.356;0.76;;;145.7;0.333;143.6;0.846;0.442;51.06;122.3;0.839;137.2;0.785;34.7;80.9945378
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;15.54;141.5;0.408;9.78;155.3;0.365;146.8;0.337;134;0.884;4.181;76.53;129.8;0.838;133;0.845;34.4;80.57308991
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;16.73;141.5;0.411;3.35;152.1;0.369;141.5;0.415;152.1;0.409;2.689;2.73;154.2;0.42;151;0.433;38.2;80.94881882
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;11.67;137.2;0.409;1.48;180.8;0.384;143.6;0.37;142.5;0.852;0.537;60.63;144.6;0.737;144.6;0.79;36.6;80.97607408
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;15.025;147.8;0.369;4;181.9;0.396;148.9;0.377;141.5;0.869;;57.6;138.3;0.804;143.6;0.839;36.3;81.00602963
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;13.85;131.9;0.422;4.45;176.6;0.384;147.8;0.376;130.8;0.862;0.442;55.76;119.1;0.771;129.8;0.716;32.8;81.00806303
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;17.6;138.3;0.41;1.39;164.9;0.409;146.8;0.384;141.5;0.826;;54;130.3;0.83;143.6;0.789;36.3;81.00105903
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;;142.5;0.483;2.63;;;152.1;0.466;159.5;0.473;;1.4;143.6;0.483;152.1;0.47;40.3;80.0501997
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;;154.2;0.5;3.29;157.4;0.5;159.5;0.489;172.3;0.492;4.9;1.07;148.9;0.507;163.8;0.495;;100
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;15.48;146.8;0.379;0.27;134;0.407;145.7;0.382;146.8;0.772;0.75;46.07;133;0.741;141.5;0.757;35.8;80.98260627
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;;148.9;0.394;7.16;145.7;0.399;146.8;0.403;144.6;0.829;0.488;47.67;136.1;0.806;141.5;0.812;35.8;80.9881609
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;16.735;143.6;0.426;3.64;164.9;0.418;146.8;0.41;142.5;0.859;;69;133;0.837;141.5;0.826;35.8;80.98957428
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;;144.6;0.36;1.18;172.3;0.477;151;0.453;157.4;0.451;0.429;4.27;144.6;0.476;154.2;0.44;39;80.95327372
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;17.965;140.4;0.411;4.47;161.1;0.415;142;0.413;137.2;0.814;;46.25;133;0.785;138.3;0.786;35;80.98214952
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;16.415;144.6;0.409;0.23;168;0.416;148.9;0.425;144.6;0.811;;43.28;130.3;0.766;143.6;0.753;36.3;80.99747859
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;;144.6;0.44;6.13;168;0.421;151;0.418;148.9;0.858;0.506;54.19;134;0.828;145.7;0.828;36.8;81.01966132
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;17.68;142.5;0.436;4.93;163.8;0.441;141.5;0.436;141.5;0.771;0.367;41.25;140.4;0.511;153.2;0.501;35.8;82.40747921
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;16.415;147.8;0.403;7.2;168.4;0.408;156.5;0.4;137.1;0.875;0.452;51.8;146.8;0.855;152.2;0.845;38.5;80.98901913
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;13.58;156.5;0.383;1.56;164;0.403;153.2;0.401;147.8;0.849;;61.4;148.9;0.809;154.3;0.83;39.1;80.95303976
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;;164;0.497;3.19;201.8;0.45;167.3;0.493;177;0.492;;2.89;163;0.506;171.6;0.502;43.4;80.9546475
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;12.78;156.5;0.357;6;171.6;0.403;154.3;0.372;145.7;0.855;;47.16;133.8;0.843;142.4;0.831;36.1;80.95140055
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;15.77;151.1;0.424;2.91;171.6;0.403;154.3;0.399;148.9;0.843;;47.84;140.3;0.804;148.9;0.792;37.7;80.96814484
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;14.21;151.1;0.441;3.27;172.7;0.407;156.5;0.406;145.7;0.855;;42.73;134.9;0.836;142.4;0.827;36.1;80.95099849
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;15.95;154.3;0.432;1.09;174.8;0.413;164;0.403;161.9;0.807;0.435;47.33;142.4;0.799;163;0.786;41.3;80.94718417
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;15.12;148.9;0.437;0.42;163;0.447;145.7;0.436;146.8;0.859;0.424;38.13;139.2;0.858;141.4;0.856;35.8;80.97922111
